juliet-top-25-subset-34;spotbugs;J23231;CWE-89;Security (SECURITY) -  SQL: testcases.CWE89_SQL_Injection.s01.J23231.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement  At J23231.java:[line 29];29;29;2024-02-01
juliet-top-25-subset-34;spotbugs;J19730;CWE-476;Correctness (CORRECTNESS) -  NP: Null pointer dereference of dataCopy in testcases.CWE476_NULL_Pointer_Dereference.J19730.handle()  Dereferenced at J19730.java:[line 13];13;13;2024-02-01
juliet-top-25-subset-34;spotbugs;J23230;CWE-89;Security (SECURITY) -  SQL: testcases.CWE89_SQL_Injection.s01.J23230.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement  At J23230.java:[line 25];25;25;2024-02-01
juliet-top-25-subset-34;spotbugs;J20841;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE78_OS_Command_Injection.J20841.processG2B() uses the same code for two branches  At J20841.java:[line 12];12;12;2024-02-01
juliet-top-25-subset-34;spotbugs;J19742;CWE-476;Correctness (CORRECTNESS) -  NP: Null pointer dereference of data in testcases.CWE476_NULL_Pointer_Dereference.J19742.handle()  Dereferenced at J19742.java:[line 12];12;12;2024-02-01
juliet-top-25-subset-34;spotbugs;J19741;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of data which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19741.processB2G2()  Redundant null check at J19741.java:[line 51];51;51;2024-02-01
juliet-top-25-subset-34;spotbugs;J19741;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of data which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19741.processB2G1()  Redundant null check at J19741.java:[line 36];36;36;2024-02-01
juliet-top-25-subset-34;spotbugs;J19740;CWE-476;Correctness (CORRECTNESS) -  NP: Null pointer dereference of data in testcases.CWE476_NULL_Pointer_Dereference.J19740.handle()  Dereferenced at J19740.java:[line 12];12;12;2024-02-01
juliet-top-25-subset-34;spotbugs;J18800;CWE-259;Security (SECURITY) -  Dm: Hardcoded constant database password in testcases.CWE259_Hard_Coded_Password.J18800.handle()  At J18800.java:[line 15];15;15;2024-02-01
juliet-top-25-subset-34;spotbugs;J18802;CWE-259;Security (SECURITY) -  Dm: Hardcoded constant database password in testcases.CWE259_Hard_Coded_Password.J18802.handle()  At J18802.java:[line 19];19;19;2024-02-01
juliet-top-25-subset-34;spotbugs;J19743;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of data which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19743.processB2G2()  Redundant null check at J19743.java:[line 51];51;51;2024-02-01
juliet-top-25-subset-34;spotbugs;J19743;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of data which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19743.processB2G1()  Redundant null check at J19743.java:[line 36];36;36;2024-02-01
juliet-top-25-subset-34;spotbugs;J19508;CWE-476;Correctness (CORRECTNESS) -  NP: Null pointer dereference of myString in testcases.CWE476_NULL_Pointer_Dereference.J19508.handle()  Dereferenced at J19508.java:[line 8];8;8;2024-02-01
juliet-top-25-subset-34;spotbugs;J11015;CWE-476 CWE-129;Correctness (CORRECTNESS) -  NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s02.J11015.processB2G2()  Dereferenced at J11015.java:[line 167];167;167;2024-02-01
juliet-top-25-subset-34;spotbugs;J11015;CWE-476 CWE-129;Correctness (CORRECTNESS) -  NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s02.J11015.processB2G1()  Dereferenced at J11015.java:[line 106];106;106;2024-02-01
juliet-top-25-subset-34;spotbugs;J11015;CWE-476 CWE-129;Correctness (CORRECTNESS) -  NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s02.J11015.processG2B1()  Dereferenced at J11015.java:[line 25];25;25;2024-02-01
juliet-top-25-subset-34;spotbugs;J11015;CWE-476 CWE-129;Correctness (CORRECTNESS) -  NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s02.J11015.processG2B2()  Dereferenced at J11015.java:[line 43];43;43;2024-02-01
juliet-top-25-subset-34;spotbugs;J11015;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE129_Improper_Validation_of_Array_Index.s02.J11015.processB2G1()  At J11015.java:[line 52];52;52;2024-02-01
juliet-top-25-subset-34;spotbugs;J11015;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE129_Improper_Validation_of_Array_Index.s02.J11015.processB2G2()  At J11015.java:[line 115];115;115;2024-02-01
juliet-top-25-subset-34;spotbugs;J11014;CWE-476 CWE-129;Correctness (CORRECTNESS) -  NP: Possible null pointer dereference of array in testcases.CWE129_Improper_Validation_of_Array_Index.s02.J11014.handle()  Dereferenced at J11014.java:[line 68];68;68;2024-02-01
juliet-top-25-subset-34;spotbugs;J11014;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE129_Improper_Validation_of_Array_Index.s02.J11014.handle()  At J11014.java:[line 16];16;16;2024-02-01
juliet-top-25-subset-34;spotbugs;J19509;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of myString which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19509.g2()  Redundant null check at J19509.java:[line 20];20;20;2024-02-01
juliet-top-25-subset-34;spotbugs;J19509;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of myString which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19509.process1()  Redundant null check at J19509.java:[line 10];10;10;2024-02-01
juliet-top-25-subset-34;spotbugs;J19759;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of data which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19759.processB2G2()  Redundant null check at J19759.java:[line 51];51;51;2024-02-01
juliet-top-25-subset-34;spotbugs;J19759;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of data which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19759.processB2G1()  Redundant null check at J19759.java:[line 36];36;36;2024-02-01
juliet-top-25-subset-34;spotbugs;J19759;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE476_NULL_Pointer_Dereference.J19759.processB2G1() uses the same code for two branches  At J19759.java:[line 29];29;29;2024-02-01
juliet-top-25-subset-34;spotbugs;J19759;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE476_NULL_Pointer_Dereference.J19759.processB2G2() uses the same code for two branches  At J19759.java:[line 46];46;46;2024-02-01
juliet-top-25-subset-34;spotbugs;J25136;CWE-89;Security (SECURITY) -  SQL: A prepared statement is generated from a nonconstant String in testcases.CWE89_SQL_Injection.s04.J25136.handle()  At J25136.java:[line 53];53;53;2024-02-01
juliet-top-25-subset-34;spotbugs;J19758;CWE-476;Correctness (CORRECTNESS) -  NP: Null pointer dereference of data in testcases.CWE476_NULL_Pointer_Dereference.J19758.handle()  Dereferenced at J19758.java:[line 12];12;12;2024-02-01
juliet-top-25-subset-34;spotbugs;J19758;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE476_NULL_Pointer_Dereference.J19758.handle() uses the same code for two branches  At J19758.java:[line 7];7;7;2024-02-01
juliet-top-25-subset-34;spotbugs;J25137;CWE-89;Security (SECURITY) -  SQL: A prepared statement is generated from a nonconstant String in testcases.CWE89_SQL_Injection.s04.J25137.processG2B1()  At J25137.java:[line 26];26;26;2024-02-01
juliet-top-25-subset-34;spotbugs;J25137;CWE-89;Security (SECURITY) -  SQL: A prepared statement is generated from a nonconstant String in testcases.CWE89_SQL_Injection.s04.J25137.processG2B2()  At J25137.java:[line 65];65;65;2024-02-01
juliet-top-25-subset-34;spotbugs;J23877;CWE-89;Security (SECURITY) -  SQL: testcases.CWE89_SQL_Injection.s02.J23877.processG2B(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement  At J23877.java:[line 62];62;62;2024-02-01
juliet-top-25-subset-34;spotbugs;J23877;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE89_SQL_Injection.s02.J23877.processG2B(HttpServletRequest, HttpServletResponse) uses the same code for two branches  At J23877.java:[line 10];10;10;2024-02-01
juliet-top-25-subset-34;spotbugs;J23877;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE89_SQL_Injection.s02.J23877.processB2G(HttpServletRequest, HttpServletResponse) uses the same code for two branches  At J23877.java:[line 95];95;95;2024-02-01
juliet-top-25-subset-34;spotbugs;J23876;CWE-89;Security (SECURITY) -  SQL: testcases.CWE89_SQL_Injection.s02.J23876.handle(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement  At J23876.java:[line 24];24;24;2024-02-01
juliet-top-25-subset-34;spotbugs;J20626;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE78_OS_Command_Injection.J20626.handle()  At J20626.java:[line 17];17;17;2024-02-01
juliet-top-25-subset-34;spotbugs;J21830;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE81_XSS_Error_Message.J21830.handle(HttpServletRequest, HttpServletResponse)  At J21830.java:[line 15];15;15;2024-02-01
juliet-top-25-subset-34;spotbugs;J19761;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of data which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19761.processB2G()  Redundant null check at J19761.java:[line 31];31;31;2024-02-01
juliet-top-25-subset-34;spotbugs;J19761;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE476_NULL_Pointer_Dereference.J19761.processG2B() uses the same code for two branches  At J19761.java:[line 7];7;7;2024-02-01
juliet-top-25-subset-34;spotbugs;J19761;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE476_NULL_Pointer_Dereference.J19761.processG2B() uses the same code for two branches  At J19761.java:[line 12];12;12;2024-02-01
juliet-top-25-subset-34;spotbugs;J19761;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE476_NULL_Pointer_Dereference.J19761.processB2G() uses the same code for two branches  At J19761.java:[line 20];20;20;2024-02-01
juliet-top-25-subset-34;spotbugs;J19761;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE476_NULL_Pointer_Dereference.J19761.processB2G() uses the same code for two branches  At J19761.java:[lines 25-28];25;28;2024-02-01
juliet-top-25-subset-34;spotbugs;J19649;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of data which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19649.processB2G()  Redundant null check at J19649.java:[line 15];15;15;2024-02-01
juliet-top-25-subset-34;spotbugs;J19648;CWE-476;Correctness (CORRECTNESS) -  NP: Null pointer dereference of data in testcases.CWE476_NULL_Pointer_Dereference.J19648.handle()  Dereferenced at J19648.java:[line 8];8;8;2024-02-01
juliet-top-25-subset-34;spotbugs;J19839;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE549_Missing_Password_Masking.J19839.process1(HttpServletRequest, HttpServletResponse) uses the same code for two branches  At J19839.java:[lines 7-10];7;10;2024-02-01
juliet-top-25-subset-34;spotbugs;J22584;CWE-89;Security (SECURITY) -  SQL: testcases.CWE89_SQL_Injection.s01.J22584.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement  At J22584.java:[line 62];62;62;2024-02-01
juliet-top-25-subset-34;spotbugs;J22585;CWE-89;Security (SECURITY) -  SQL: testcases.CWE89_SQL_Injection.s01.J22585.processG2B1() passes a nonconstant String to an execute or addBatch method on an SQL statement  At J22585.java:[line 27];27;27;2024-02-01
juliet-top-25-subset-34;spotbugs;J22585;CWE-89;Security (SECURITY) -  SQL: testcases.CWE89_SQL_Injection.s01.J22585.processG2B2() passes a nonconstant String to an execute or addBatch method on an SQL statement  At J22585.java:[line 70];70;70;2024-02-01
juliet-top-25-subset-34;spotbugs;J15729;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE190_Integer_Overflow.s04.J15729.processB2G1()  At J15729.java:[line 38];38;38;2024-02-01
juliet-top-25-subset-34;spotbugs;J15729;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE190_Integer_Overflow.s04.J15729.processB2G2()  At J15729.java:[line 58];58;58;2024-02-01
juliet-top-25-subset-34;spotbugs;J15728;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE190_Integer_Overflow.s04.J15728.handle()  At J15728.java:[line 10];10;10;2024-02-01
juliet-top-25-subset-34;spotbugs;J19554;CWE-476;Correctness (CORRECTNESS) -  NP: Null pointer dereference of myString in testcases.CWE476_NULL_Pointer_Dereference.J19554.handle()  Dereferenced at J19554.java:[line 9];9;9;2024-02-01
juliet-top-25-subset-34;spotbugs;J19554;CWE-476;Dodgy code (STYLE) -  NP: Load of known null value in testcases.CWE476_NULL_Pointer_Dereference.J19554.handle()  At J19554.java:[line 9];9;9;2024-02-01
juliet-top-25-subset-34;spotbugs;J20137;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE606_Unchecked_Loop_Condition.J20137.processG2B(HttpServletRequest, HttpServletResponse) uses the same code for two branches  At J20137.java:[line 8];8;8;2024-02-01
juliet-top-25-subset-34;spotbugs;J19556;CWE-476;Correctness (CORRECTNESS) -  NP: Null pointer dereference of myString in testcases.CWE476_NULL_Pointer_Dereference.J19556.handle()  Dereferenced at J19556.java:[line 9];9;9;2024-02-01
juliet-top-25-subset-34;spotbugs;J19556;CWE-476;Dodgy code (STYLE) -  NP: Load of known null value in testcases.CWE476_NULL_Pointer_Dereference.J19556.handle()  At J19556.java:[line 9];9;9;2024-02-01
juliet-top-25-subset-34;spotbugs;J25116;CWE-89;Security (SECURITY) -  SQL: testcases.CWE89_SQL_Injection.s04.J25116.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement  At J25116.java:[line 51];51;51;2024-02-01
juliet-top-25-subset-34;spotbugs;J25117;CWE-89;Security (SECURITY) -  SQL: testcases.CWE89_SQL_Injection.s04.J25117.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement  At J25117.java:[line 24];24;24;2024-02-01
juliet-top-25-subset-34;spotbugs;J19588;CWE-476;Correctness (CORRECTNESS) -  NP: Null pointer dereference of data in testcases.CWE476_NULL_Pointer_Dereference.J19588.handle()  Dereferenced at J19588.java:[line 12];12;12;2024-02-01
juliet-top-25-subset-34;spotbugs;J19589;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of data which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19589.processB2G2()  Redundant null check at J19589.java:[line 51];51;51;2024-02-01
juliet-top-25-subset-34;spotbugs;J19589;CWE-NR;Dodgy code (STYLE) -  RCN: Redundant nullcheck of data which is known to be null in testcases.CWE476_NULL_Pointer_Dereference.J19589.processB2G1()  Redundant null check at J19589.java:[line 36];36;36;2024-02-01
juliet-top-25-subset-34;spotbugs;J22324;CWE-80 CWE-81 CWE-83;Security (SECURITY) -  XSS: HTTP parameter written to Servlet output in testcases.CWE83_XSS_Attribute.J22324.handle(HttpServletRequest, HttpServletResponse)  At J22324.java:[line 14];14;14;2024-02-01
juliet-top-25-subset-34;spotbugs;J15937;CWE-NR;Dodgy code (STYLE) -  UC: Useless condition: it's always data != -2147483648 because variable type is short  At J15937.java:[line 91];91;91;2024-02-01
juliet-top-25-subset-34;spotbugs;J15937;CWE-NR;Correctness (CORRECTNESS) -  INT: Bad comparison of int with 0x8000000000000000L in testcases.CWE190_Integer_Overflow.s04.J15937.processB2G()  At J15937.java:[line 91];91;91;2024-02-01
juliet-top-25-subset-34;spotbugs;J19156;CWE-NR;Dodgy code (STYLE) -  DMI: Hard coded reference to an absolute pathname in testcases.CWE36_Absolute_Path_Traversal.J19156.handle()  At J19156.java:[line 17];17;17;2024-02-01
juliet-top-25-subset-34;spotbugs;J20973;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE80_XSS.s01.J20973.processG2B(HttpServletRequest, HttpServletResponse) uses the same code for two branches  At J20973.java:[line 13];13;13;2024-02-01
juliet-top-25-subset-34;spotbugs;J19043;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE36_Absolute_Path_Traversal.J19043.processG2B() uses the same code for two branches  At J19043.java:[line 13];13;13;2024-02-01
juliet-top-25-subset-34;spotbugs;J22340;CWE-80 CWE-81 CWE-83;Security (SECURITY) -  XSS: HTTP parameter written to Servlet output in testcases.CWE83_XSS_Attribute.J22340.handle(HttpServletRequest, HttpServletResponse)  At J22340.java:[line 13];13;13;2024-02-01
juliet-top-25-subset-34;spotbugs;J22346;CWE-80 CWE-81 CWE-83;Security (SECURITY) -  XSS: HTTP parameter written to Servlet output in testcases.CWE83_XSS_Attribute.J22346.handle(HttpServletRequest, HttpServletResponse)  At J22346.java:[line 10];10;10;2024-02-01
juliet-top-25-subset-34;spotbugs;J12753;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s04.J12753.processB2G1()  At J12753.java:[line 41];41;41;2024-02-01
juliet-top-25-subset-34;spotbugs;J12753;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s04.J12753.processB2G2()  At J12753.java:[line 59];59;59;2024-02-01
juliet-top-25-subset-34;spotbugs;J12931;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J12931.processB2G1()  At J12931.java:[line 33];33;33;2024-02-01
juliet-top-25-subset-34;spotbugs;J12931;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J12931.processB2G2()  At J12931.java:[line 51];51;51;2024-02-01
juliet-top-25-subset-34;spotbugs;J12931;CWE-NR;Dodgy code (STYLE) -  UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s05.J12931.processG2B2()  At J12931.java:[line 26];26;26;2024-02-01
juliet-top-25-subset-34;spotbugs;J12931;CWE-NR;Dodgy code (STYLE) -  UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s05.J12931.processG2B1()  At J12931.java:[line 14];14;14;2024-02-01
juliet-top-25-subset-34;spotbugs;J12931;CWE-NR;Dodgy code (STYLE) -  UC: Method testcases.CWE129_Improper_Validation_of_Array_Index.s05.J12931.processG2B1() seems to be useless  At J12931.java:[line 17];17;17;2024-02-01
juliet-top-25-subset-34;spotbugs;J12931;CWE-NR;Dodgy code (STYLE) -  UC: Method testcases.CWE129_Improper_Validation_of_Array_Index.s05.J12931.processG2B2() seems to be useless  At J12931.java:[line 29];29;29;2024-02-01
juliet-top-25-subset-34;spotbugs;J12930;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s05.J12930.handle()  At J12930.java:[line 9];9;9;2024-02-01
juliet-top-25-subset-34;spotbugs;J12930;CWE-NR;Dodgy code (STYLE) -  UC: Useless object stored in variable array of method testcases.CWE129_Improper_Validation_of_Array_Index.s05.J12930.handle()  At J12930.java:[line 14];14;14;2024-02-01
juliet-top-25-subset-34;spotbugs;J24047;CWE-89;Security (SECURITY) -  SQL: A prepared statement is generated from a nonconstant String in testcases.CWE89_SQL_Injection.s03.J24047.gG2B1(HttpServletRequest, HttpServletResponse)  At J24047.java:[line 19];19;19;2024-02-01
juliet-top-25-subset-34;spotbugs;J24047;CWE-89;Security (SECURITY) -  SQL: A prepared statement is generated from a nonconstant String in testcases.CWE89_SQL_Injection.s03.J24047.gG2B2(HttpServletRequest, HttpServletResponse)  At J24047.java:[line 58];58;58;2024-02-01
juliet-top-25-subset-34;spotbugs;J24046;CWE-89;Security (SECURITY) -  SQL: A prepared statement is generated from a nonconstant String in testcases.CWE89_SQL_Injection.s03.J24046.handle(HttpServletRequest, HttpServletResponse)  At J24046.java:[line 19];19;19;2024-02-01
juliet-top-25-subset-34;spotbugs;J20357;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE606_Unchecked_Loop_Condition.J20357.processG2B() uses the same code for two branches  At J20357.java:[line 8];8;8;2024-02-01
juliet-top-25-subset-34;spotbugs;J20357;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE606_Unchecked_Loop_Condition.J20357.processB2G() uses the same code for two branches  At J20357.java:[line 39];39;39;2024-02-01
juliet-top-25-subset-34;spotbugs;J17318;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE190_Integer_Overflow.s07.J17318.handle()  At J17318.java:[line 14];14;14;2024-02-01
juliet-top-25-subset-34;spotbugs;J17319;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE190_Integer_Overflow.s07.J17319.processB2G1()  At J17319.java:[line 38];38;38;2024-02-01
juliet-top-25-subset-34;spotbugs;J17319;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE190_Integer_Overflow.s07.J17319.processB2G2()  At J17319.java:[line 56];56;56;2024-02-01
juliet-top-25-subset-34;spotbugs;J12752;CWE-129;Dodgy code (STYLE) -  RV: Remainder of 32-bit signed random integer computed in testcases.CWE129_Improper_Validation_of_Array_Index.s04.J12752.handle()  At J12752.java:[line 16];16;16;2024-02-01
juliet-top-25-subset-34;spotbugs;J12752;CWE-NR;Bad practice (BAD_PRACTICE) -  DMI: Random object created and used only once in testcases.CWE129_Improper_Validation_of_Array_Index.s04.J12752.handle()  At J12752.java:[line 9];9;9;2024-02-01
juliet-top-25-subset-34;spotbugs;J21522;CWE-80 CWE-81 CWE-83;Security (SECURITY) -  XSS: HTTP parameter written to Servlet output in testcases.CWE80_XSS.s01.J21522.handle(HttpServletRequest, HttpServletResponse)  At J21522.java:[line 9];9;9;2024-02-01
juliet-top-25-subset-34;spotbugs;J19307;CWE-NR;Dodgy code (STYLE) -  DB: testcases.CWE36_Absolute_Path_Traversal.J19307.processG2B(HttpServletRequest, HttpServletResponse) uses the same code for two branches  At J19307.java:[line 11];11;11;2024-02-01
juliet-top-25-subset-34;spotbugs;J24371;CWE-89;Security (SECURITY) -  SQL: testcases.CWE89_SQL_Injection.s03.J24371.processG2B() passes a nonconstant String to an execute or addBatch method on an SQL statement  At J24371.java:[line 22];22;22;2024-02-01
juliet-top-25-subset-34;spotbugs;J24370;CWE-89;Security (SECURITY) -  SQL: testcases.CWE89_SQL_Injection.s03.J24370.handle() passes a nonconstant String to an execute or addBatch method on an SQL statement  At J24370.java:[line 66];66;66;2024-02-01
juliet-top-25-subset-34;spotbugs;J24135;CWE-89;Security (SECURITY) -  SQL: testcases.CWE89_SQL_Injection.s03.J24135.gG2B1(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement  At J24135.java:[line 22];22;22;2024-02-01
juliet-top-25-subset-34;spotbugs;J24135;CWE-89;Security (SECURITY) -  SQL: testcases.CWE89_SQL_Injection.s03.J24135.gG2B2(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement  At J24135.java:[line 65];65;65;2024-02-01
juliet-top-25-subset-34;spotbugs;J24134;CWE-89;Security (SECURITY) -  SQL: testcases.CWE89_SQL_Injection.s03.J24134.handle(HttpServletRequest, HttpServletResponse) passes a nonconstant String to an execute or addBatch method on an SQL statement  At J24134.java:[line 32];32;32;2024-02-01
juliet-top-25-subset-34;spotbugs;J22711;CWE-89;Security (SECURITY) -  SQL: A prepared statement is generated from a nonconstant String in testcases.CWE89_SQL_Injection.s01.J22711.processG2B()  At J22711.java:[line 22];22;22;2024-02-01
juliet-top-25-subset-34;spotbugs;J22710;CWE-89;Security (SECURITY) -  SQL: A prepared statement is generated from a nonconstant String in testcases.CWE89_SQL_Injection.s01.J22710.handle()  At J22710.java:[line 53];53;53;2024-02-01
